adm1_name,adm2_name,h_water_source_2way,hh_size_bucket,h_cooking_fuel,h_toilet_type_3way,h_toilet_type_2way,hhh_sex,hhh_edu,h_cell,pop_weight,norm_weight,N_cell
Mashonaland East,Uzumba Maramba Pfungwe,other,5-6,other,improved,improved,F,primary,yes,0.6553384061631671,0.013305554634139152,133
Mashonaland East,Uzumba Maramba Pfungwe,other,5-6,other,unimproved,unimproved,F,primary,no,1.6983886625085138,0.03448295251199282,345
Mashonaland East,Uzumba Maramba Pfungwe,other,5-6,other,unimproved,unimproved,F,secondary,yes,1.246268386800403,0.025303403483489025,253
Mashonaland East,Uzumba Maramba Pfungwe,other,5-6,other,unimproved,unimproved,M,primary,no,0.5841363449185895,0.011859915393338777,119
Mashonaland East,Uzumba Maramba Pfungwe,other,5-6,other,unimproved,unimproved,M,primary,yes,0.5422821998830416,0.011010136701599763,110
Mashonaland East,Uzumba Maramba Pfungwe,other,5-6,other,unimproved,unimproved,M,secondary,yes,1.8275035796131096,0.03710441581623538,371
Mashonaland East,Uzumba Maramba Pfungwe,other,7+,other,improved,improved,F,primary,yes,0.8978288022401042,0.018228918171072465,182
Mashonaland East,Uzumba Maramba Pfungwe,other,7+,other,improved,improved,F,secondary,yes,0.6553384061631671,0.013305554634139152,133
Mashonaland East,Uzumba Maramba Pfungwe,other,7+,other,improved,improved,M,secondary,yes,0.925891071456044,0.01879867579964893,188
Mashonaland East,Uzumba Maramba Pfungwe,other,7+,other,unimproved,unimproved,M,secondary,yes,0.5422821998830416,0.011010136701599763,110
Mashonaland West,Chegutu,improved,1-2,other,improved,improved,F,preprimary/other,yes,0.807335635627844,0.010705769191572977,107
Mashonaland West,Chegutu,improved,1-2,other,improved,improved,F,primary,no,1.7254775655924293,0.022880898287245963,229
Mashonaland West,Chegutu,improved,1-2,other,improved,improved,F,primary,yes,2.1509626055055535,0.02852309272380729,285
Mashonaland West,Chegutu,improved,1-2,other,improved,improved,F,secondary,no,0.8696469982232267,0.011532056347149603,115
Mashonaland West,Chegutu,improved,1-2,other,improved,improved,F,secondary,yes,0.807335635627844,0.010705769191572977,107
Mashonaland West,Chegutu,improved,1-2,other,improved,improved,M,higher,yes,1.6519115894437522,0.02190536800436923,219
Mashonaland West,Chegutu,improved,1-2,other,improved,improved,M,primary,no,0.8968284253795896,0.011892498860265322,119
Mashonaland West,Chegutu,improved,1-2,other,improved,improved,M,primary,yes,2.544379339028221,0.033740041610153454,337
Mashonaland West,Chegutu,improved,1-2,other,improved,improved,M,secondary,no,0.6169713141941324,0.008181420707940357,82
Mashonaland West,Chegutu,improved,1-2,other,improved,improved,M,secondary,yes,6.361328834394042,0.08435514951567658,844
Mashonaland West,Chegutu,improved,1-2,other,unimproved,unimproved,F,primary,no,0.48005608094581737,0.0063658401472892244,64
Mashonaland West,Chegutu,improved,1-2,other,unimproved,unimproved,F,primary,yes,1.933339644547161,0.02563727784336366,256
Mashonaland West,Chegutu,improved,1-2,other,unimproved,unimproved,F,secondary,yes,0.8913188501523928,0.011819438489679663,118
Mashonaland West,Chegutu,improved,1-2,other,unimproved,unimproved,M,primary,yes,0.6628550103393099,0.008789866859588956,88
Mashonaland West,Chegutu,improved,1-2,other,unimproved,unimproved,M,secondary,no,0.7196191813009004,0.009542594827794126,95
Mashonaland West,Chegutu,improved,3-4,other,improved,improved,F,primary,no,0.8628746184928134,0.011442250408860868,114
Mashonaland West,Chegutu,improved,3-4,other,improved,improved,F,primary,yes,2.402893311926075,0.0318638494997801,319
Mashonaland West,Chegutu,improved,3-4,other,improved,improved,F,secondary,no,0.8628746184928134,0.011442250408860868,114
Mashonaland West,Chegutu,improved,3-4,other,improved,improved,M,higher,yes,0.826085839044645,0.010954408470228386,110
Mashonaland West,Chegutu,improved,3-4,other,improved,improved,M,primary,yes,2.2246760894382778,0.02950057905101092,295
Mashonaland West,Chegutu,improved,3-4,other,unimproved,unimproved,F,preprimary/other,no,0.6867223147636496,0.00910636205825968,91
Mashonaland West,Chegutu,improved,3-4,other,unimproved,unimproved,F,primary,no,0.48005608094581737,0.0063658401472892244,64
Mashonaland West,Chegutu,improved,3-4,other,unimproved,unimproved,F,primary,yes,1.088424366157117,0.014433179377125377,144
Mashonaland West,Chegutu,improved,3-4,other,unimproved,unimproved,F,secondary,no,0.6867223147636496,0.00910636205825968,91
Mashonaland West,Chegutu,improved,3-4,other,unimproved,unimproved,M,primary,yes,3.319268856126218,0.04401555522918152,440
Mashonaland West,Chegutu,improved,3-4,other,unimproved,unimproved,M,secondary,yes,2.646008844318524,0.03508771162331421,351
Mashonaland West,Chegutu,improved,5-6,other,improved,improved,F,preprimary/other,yes,1.349914099604526,0.017900694755753305,179
Mashonaland West,Chegutu,improved,5-6,other,improved,improved,F,primary,yes,3.016128887226494,0.03999573200255381,400
Mashonaland West,Chegutu,improved,5-6,other,improved,improved,F,secondary,yes,0.7945091703972036,0.01053568234015314,105
Mashonaland West,Chegutu,improved,5-6,other,improved,improved,M,primary,yes,2.497708432268164,0.03312115655951893,331
Mashonaland West,Chegutu,improved,5-6,other,improved,improved,M,secondary,yes,2.4779974284883965,0.032859776474597605,329
Mashonaland West,Chegutu,improved,5-6,other,unimproved,unimproved,F,primary,yes,0.6375177487213324,0.008453879120589152,85
Mashonaland West,Chegutu,improved,5-6,other,unimproved,unimproved,M,primary,yes,1.1276463341974174,0.014953286899385512,150
Mashonaland West,Chegutu,improved,5-6,other,unimproved,unimproved,M,secondary,yes,1.982945137674691,0.02629507732182283,263
Mashonaland West,Chegutu,improved,7+,other,improved,improved,F,primary,yes,1.9053190288118504,0.025265707171353496,253
Mashonaland West,Chegutu,improved,7+,other,improved,improved,M,higher,yes,0.8325694774227207,0.011040385519839633,110
Mashonaland West,Chegutu,improved,7+,other,improved,improved,M,primary,yes,1.6454279510656764,0.02181939095475798,218
Mashonaland West,Chegutu,improved,7+,other,improved,improved,M,secondary,yes,0.5727644999945253,0.007595211046641686,76
Mashonaland West,Chegutu,improved,7+,other,unimproved,unimproved,F,primary,yes,1.2802826898022523,0.01697733925287469,170
Mashonaland West,Chegutu,improved,7+,other,unimproved,unimproved,F,secondary,yes,0.6375177487213324,0.008453879120589152,85
Mashonaland West,Chegutu,improved,7+,other,unimproved,unimproved,M,primary,yes,2.6616163465211016,0.03529467674273176,353
Mashonaland West,Chegutu,improved,7+,other,unimproved,unimproved,M,secondary,yes,2.431920263025697,0.032248764800299395,322
Mashonaland West,Chegutu,other,1-2,other,improved,improved,F,secondary,yes,0.9628325673769448,0.012767754551613528,128
Mashonaland West,Chegutu,other,1-2,other,improved,improved,M,primary,no,1.0779567141612538,0.014294371846155597,143
Mashonaland West,Chegutu,other,1-2,other,unimproved,unimproved,M,primary,yes,0.7967287707325476,0.010565115611569743,106
Mashonaland West,Chegutu,other,3-4,other,improved,improved,F,primary,yes,0.6675774937261654,0.008852489906212426,89
Mashonaland West,Chegutu,other,3-4,other,unimproved,unimproved,M,primary,yes,0.7902246992574891,0.01047886760647169,105
Mashonaland West,Chegutu,other,3-4,other,unimproved,unimproved,M,secondary,yes,2.396439537940881,0.03177826847046466,318
Mashonaland West,Chegutu,other,5-6,other,unimproved,unimproved,M,secondary,yes,1.5869534699900358,0.021043983218041424,210
Mashonaland West,Chegutu,other,7+,other,improved,improved,M,primary,yes,0.6884430967283247,0.009129180689978452,91
Mashonaland West,Chegutu,other,7+,other,unimproved,unimproved,F,secondary,yes,0.7725812031129339,0.010244903949820857,102
Mashonaland West,Chegutu,other,7+,other,unimproved,unimproved,M,primary,yes,0.5524098518958122,0.007325295840494434,73
Mashonaland West,Chegutu Urban,improved,1-2,clean,improved,improved,F,higher,yes,0.4398233033829536,0.015525892616202195,155
Mashonaland West,Chegutu Urban,improved,1-2,clean,improved,improved,F,preprimary/other,yes,0.3901273282631538,0.013771610004906225,138
Mashonaland West,Chegutu Urban,improved,1-2,clean,improved,improved,F,primary,no,0.4202379344806886,0.014834523304739153,148
Mashonaland West,Chegutu Urban,improved,1-2,clean,improved,improved,F,primary,yes,0.3755904069140995,0.013258452384335404,133
Mashonaland West,Chegutu Urban,improved,1-2,clean,improved,improved,F,secondary,no,0.4737695187183897,0.016724204051659627,167
Mashonaland West,Chegutu Urban,improved,1-2,clean,improved,improved,F,secondary,yes,2.3613861020006146,0.0833576273995917,834
Mashonaland West,Chegutu Urban,improved,1-2,clean,improved,improved,M,higher,yes,2.267851446759867,0.08005582642180925,801
Mashonaland West,Chegutu Urban,improved,1-2,clean,improved,improved,M,primary,yes,0.45357028935197335,0.016011165284361847,160
Mashonaland West,Chegutu Urban,improved,1-2,clean,improved,improved,M,secondary,yes,3.7296632089273496,0.13165821372131145,1317
Mashonaland West,Chegutu Urban,improved,1-2,clean,unimproved,unimproved,F,secondary,yes,0.3013754398045503,0.010638642108265123,106
Mashonaland West,Chegutu Urban,improved,1-2,other,improved,improved,F,secondary,yes,0.2234057775980313,0.00788628998542649,79
Mashonaland West,Chegutu Urban,improved,1-2,other,improved,improved,M,primary,yes,0.23038848193956088,0.008132781512690751,81
Mashonaland West,Chegutu Urban,improved,1-2,other,improved,improved,M,secondary,yes,0.25973628568694107,0.00916876765985146,92
Mashonaland West,Chegutu Urban,improved,1-2,other,unimproved,unimproved,M,primary,yes,0.18486475903607896,0.006525780637901274,65
Mashonaland West,Chegutu Urban,improved,3-4,clean,improved,improved,F,higher,yes,0.8154137102970535,0.02878434500053761,288
Mashonaland West,Chegutu Urban,improved,3-4,clean,improved,improved,F,primary,yes,0.3901273282631538,0.013771610004906225,138
Mashonaland West,Chegutu Urban,improved,3-4,clean,improved,improved,F,secondary,yes,1.2055410385602068,0.04255595500544382,426
Mashonaland West,Chegutu Urban,improved,3-4,clean,improved,improved,M,higher,yes,2.903754453969592,0.10250339054203474,1025
Mashonaland West,Chegutu Urban,improved,3-4,clean,improved,improved,M,secondary,yes,1.5643102775546505,0.05522061519006877,552
Mashonaland West,Chegutu Urban,improved,3-4,clean,unimproved,unimproved,F,higher,yes,0.35291620620023845,0.012458046396899345,125
Mashonaland West,Chegutu Urban,improved,3-4,other,improved,improved,F,primary,yes,0.4301624666416902,0.015184862223601743,152
Mashonaland West,Chegutu Urban,improved,3-4,other,improved,improved,F,secondary,no,0.27130334140584056,0.009577088145819191,96
Mashonaland West,Chegutu Urban,improved,3-4,other,improved,improved,F,secondary,yes,0.6535682442397214,0.023071152209028226,231
Mashonaland West,Chegutu Urban,improved,3-4,other,improved,improved,M,secondary,yes,1.1641207459454632,0.04109380643277429,411
Mashonaland West,Chegutu Urban,improved,5-6,clean,improved,improved,F,higher,yes,0.4398233033829536,0.015525892616202195,155
Mashonaland West,Chegutu Urban,improved,5-6,clean,improved,improved,F,secondary,yes,0.4398233033829536,0.015525892616202195,155
Mashonaland West,Chegutu Urban,improved,5-6,clean,improved,improved,M,higher,yes,1.2432210696424504,0.043886071240437176,439
Mashonaland West,Chegutu Urban,improved,5-6,clean,improved,improved,M,secondary,yes,0.7746594972641734,0.027345709233993442,273
Mashonaland West,Chegutu Urban,improved,5-6,other,improved,improved,F,secondary,yes,0.2150812333208451,0.007592431111800872,76
Mashonaland West,Chegutu Urban,improved,5-6,other,improved,improved,M,higher,yes,0.25973628568694107,0.00916876765985146,92
Mashonaland West,Chegutu Urban,improved,5-6,other,improved,improved,M,primary,yes,0.22180374818970067,0.00782973787377068,78
Mashonaland West,Chegutu Urban,improved,5-6,other,improved,improved,M,secondary,yes,0.6739959783189622,0.02379225726023211,238
Mashonaland West,Chegutu Urban,improved,7+,clean,improved,improved,M,higher,yes,0.9071405787039468,0.0320223305687237,320
Mashonaland West,Chegutu Urban,improved,7+,clean,improved,improved,M,secondary,yes,0.4023210316583899,0.014202051339078588,142
Mashonaland West,Chegutu Urban,improved,7+,other,improved,improved,F,higher,yes,0.2234057775980313,0.00788628998542649,79
Mashonaland West,Chegutu Urban,improved,7+,other,improved,improved,M,preprimary/other,yes,0.23038848193956088,0.008132781512690751,81
Mashonaland West,Chegutu Urban,improved,7+,other,improved,improved,M,secondary,yes,0.22180374818970067,0.00782973787377068,78
Mashonaland West,Chegutu Urban,improved,7+,other,unimproved,unimproved,F,primary,no,0.1930974977255379,0.006816398747143427,68
Mashonaland West,Chinhoyi,improved,1-2,clean,improved,improved,F,higher,yes,0.4206579169408537,0.009290948887572946,93
Mashonaland West,Chinhoyi,improved,1-2,clean,improved,improved,F,secondary,yes,2.4148250333249415,0.0533355371514576,533
Mashonaland West,Chinhoyi,improved,1-2,clean,improved,improved,M,higher,yes,0.4338058753083708,0.009581344014465837,96
Mashonaland West,Chinhoyi,improved,1-2,clean,improved,improved,M,secondary,yes,0.4338058753083708,0.009581344014465837,96
Mashonaland West,Chinhoyi,improved,1-2,other,improved,improved,F,primary,no,0.2050157407286442,0.0045281229510903565,45
Mashonaland West,Chinhoyi,improved,1-2,other,improved,improved,F,secondary,no,1.1213817357258016,0.024767631775134687,248
Mashonaland West,Chinhoyi,improved,1-2,other,improved,improved,F,secondary,yes,0.8507071542249743,0.01878932113218302,188
Mashonaland West,Chinhoyi,improved,1-2,other,improved,improved,M,primary,yes,0.8772966032671793,0.019376594548540918,194
Mashonaland West,Chinhoyi,improved,1-2,other,improved,improved,M,secondary,yes,0.8772966032671793,0.019376594548540918,194
Mashonaland West,Chinhoyi,improved,3-4,clean,improved,improved,F,higher,yes,2.3268822000716245,0.05139316940826402,514
Mashonaland West,Chinhoyi,improved,3-4,clean,improved,improved,F,primary,yes,0.33236118606401455,0.007340764710647441,73
